Store,Date,Sales,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
6,20/12/18,12298.3,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,19/12/18,12625,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,18/12/18,14540.1,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,17/12/18,14467.5,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,16/12/18,18429.7,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,15/12/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,14/12/18,9305.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,13/12/18,9319.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,12/12/18,7944.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,11/12/18,8788.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,10/12/18,8549.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,9/12/18,7926.9,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,8/12/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,7/12/18,8267.9,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,6/12/18,7898.3,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,5/12/18,9967.4,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,4/12/18,13597.4,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,3/12/18,12869.2,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,2/12/18,15131.9,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,1/12/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,30/11/18,11047.6,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,29/11/18,8947.7,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,28/11/18,9394.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,27/11/18,8768.4,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,26/11/18,8120.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,25/11/18,9162.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,24/11/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,23/11/18,7523.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,22/11/18,9090.7,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,21/11/18,8528.6,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,20/11/18,10120.3,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,19/11/18,10344.7,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,18/11/18,11596.5,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,17/11/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,16/11/18,7676.1,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,15/11/18,6388,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,14/11/18,6789.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,13/11/18,6732.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,12/11/18,6198.8,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,11/11/18,7105.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,10/11/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,9/11/18,6468.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,8/11/18,9496.6,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,7/11/18,8944.4,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,6/11/18,9558.2,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,5/11/18,11544.8,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,4/11/18,9897,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,3/11/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,2/11/18,6578.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,1/11/18,7427.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,31/10/18,7865.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,30/10/18,7148.1,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,29/10/18,6627.8,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,28/10/18,5064.7,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,27/10/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,26/10/18,6833.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,25/10/18,8876.2,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,24/10/18,8121.6,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,23/10/18,9162.2,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,22/10/18,9360.2,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,21/10/18,12004.6,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,20/10/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,19/10/18,6812.6,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,18/10/18,6557.4,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,17/10/18,5746.7,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,16/10/18,6355,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,15/10/18,5501.4,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,14/10/18,7523.2,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,13/10/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,12/10/18,5983.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,11/10/18,8866.3,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,10/10/18,9439.4,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,9/10/18,8464.8,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,8/10/18,9495.5,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,7/10/18,11511.8,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,6/10/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,5/10/18,6842.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,4/10/18,7895,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,3/10/18,8,0,0,a,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,2/10/18,6298.9,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,1/10/18,5620.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,30/9/18,8541.8,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,29/9/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,28/9/18,7065.6,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,27/9/18,9393.2,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,26/9/18,8646.3,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,25/9/18,8362.5,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,24/9/18,10230.3,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,23/9/18,10841.9,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,22/9/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,21/9/18,5988.7,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,20/9/18,5092.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,19/9/18,5372.7,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,18/9/18,6007.4,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,17/9/18,5636.7,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,16/9/18,5888.6,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,15/9/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,14/9/18,6148.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,13/9/18,9518.6,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,12/9/18,9475.7,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,11/9/18,9322.8,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,10/9/18,9741.9,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,9/9/18,10638.4,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,8/9/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,7/9/18,5819.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,6/9/18,6020.6,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,5/9/18,5526.7,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,4/9/18,6345.1,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,3/9/18,6636.6,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,2/9/18,5651,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,1/9/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,31/8/18,6349.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,30/8/18,9378.9,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,29/8/18,9651.7,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,28/8/18,9899.2,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,27/8/18,9734.2,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,26/8/18,11763.7,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,25/8/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,24/8/18,6195.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,23/8/18,6491.4,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,22/8/18,5689.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,21/8/18,6370.4,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,20/8/18,6094.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,19/8/18,6157,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,18/8/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,17/8/18,6567.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,16/8/18,9220.5,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,15/8/18,8767.3,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,14/8/18,9763.9,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,13/8/18,9486.7,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,12/8/18,12431.4,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,11/8/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,10/8/18,6545.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,9/8/18,6665.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,8/8/18,6481.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,7/8/18,7240.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,6/8/18,7926.9,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,5/8/18,8627.6,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,4/8/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,3/8/18,7766.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,2/8/18,9538.4,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,1/8/18,10678,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,31/7/18,10839.7,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,30/7/18,10126.9,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,29/7/18,14574.2,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,28/7/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,27/7/18,6160.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,26/7/18,5795.1,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,25/7/18,5790.7,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,24/7/18,5751.1,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,23/7/18,5359.5,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,22/7/18,6065.7,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,21/7/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,20/7/18,6341.8,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,19/7/18,8463.7,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,18/7/18,8740.9,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,17/7/18,8381.2,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,16/7/18,9409.7,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,15/7/18,12212.5,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,14/7/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,13/7/18,6809.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,12/7/18,6039.3,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,11/7/18,7001.8,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,10/7/18,6556.3,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,9/7/18,6124,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,8/7/18,6357.2,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,7/7/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,6/7/18,6305.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,5/7/18,9484.5,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,4/7/18,9091.8,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,3/7/18,8648.5,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,2/7/18,7719,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,1/7/18,9837.6,1,1,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,30/6/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,29/6/18,7580.4,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,28/6/18,7097.5,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,27/6/18,7150.3,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,26/6/18,6935.8,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,25/6/18,6360.5,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,24/6/18,6953.4,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,23/6/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,22/6/18,6581.6,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,21/6/18,8838.8,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,20/6/18,8893.8,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,19/6/18,8586.9,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,18/6/18,9399.8,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,17/6/18,11490.9,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,16/6/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,15/6/18,6836.8,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,14/6/18,6492.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,13/6/18,5735.7,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,12/6/18,6461.7,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,11/6/18,6951.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,10/6/18,6493.6,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,9/6/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,8/6/18,7057.9,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,7/6/18,8494.5,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,6/6/18,8470.3,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,5/6/18,8921.3,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,4/6/18,9508.7,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,3/6/18,12295,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,2/6/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,1/6/18,7640.9,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,31/5/18,9677,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,30/5/18,9110.5,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,29/5/18,9792.5,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,28/5/18,9798,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,27/5/18,12565.6,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,26/5/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,25/5/18,5223.1,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,24/5/18,6670.7,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,23/5/18,7010.6,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,22/5/18,5696.1,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,21/5/18,6565.1,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,20/5/18,8,0,0,a,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,19/5/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,18/5/18,6182.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,17/5/18,8177.7,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,16/5/18,8173.3,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,15/5/18,8883.9,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,14/5/18,9603.3,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,13/5/18,10363.4,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,12/5/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,11/5/18,6601.4,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,10/5/18,7732.2,1,0,d,1,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,9/5/18,8,0,0,a,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,8/5/18,7033.7,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,7/5/18,6041.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,6/5/18,6484.8,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,5/5/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,4/5/18,6994.1,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,3/5/18,8756.3,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,2/5/18,10880.4,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,1/5/18,8,0,1,a,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,30/4/18,11644.9,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,29/4/18,11112.5,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,28/4/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,27/4/18,7523.2,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,26/4/18,7386.8,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,25/4/18,8748.6,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,24/4/18,9254.6,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,23/4/18,8501.1,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,22/4/18,10381,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,21/4/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,20/4/18,6564,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,19/4/18,6411.1,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,18/4/18,5984.3,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,17/4/18,5868.8,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,16/4/18,5737.9,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,15/4/18,5843.5,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,14/4/18,8,0,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,13/4/18,5877.6,1,0,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,12/4/18,9496.6,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,11/4/18,8227.2,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
6,10/4/18,8075.4,1,1,d,0,a,b,1070,,,1,13,2015,"Jan,Apr,Jul,Oct"
